Code,Name,Keep,Definitions,URL,Source,Source_url,Reason
pct_long_commute_drives_alone,Drive Alone Long Commute,1,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",http://bit.ly/2puq4tM,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"The transportation choices that communities and individuals make have important impacts on health through items such as active living, air quality, and traffic crashes. The choices for commuting to work can include walking, biking, taking public transit, carpooling, or individuals driving alone, the last of which is the most damaging to the health of communities. In most counties, driving alone is also the primary form of transportation to work."
pct_native_hawaiian_or_other_pacific_islander,Native Hawaiian Islander,1,Percentage of the population that is Native Hawaiian/Other Pacific Islander.,http://bit.ly/2q7p4M8,Census Population Estimates,https://www.census.gov/programs-surveys/popest.html,
pct_non_hispanic_white,Non-Hispanic White,1,Percentage of the population that is non-hispanic white.,http://bit.ly/2q7p4M8,Census Population Estimates,https://www.census.gov/programs-surveys/popest.html,
pct_not_proficient_in_english,Not Proficient In English,1,Percentage of the population that is not proficient in English.,http://bit.ly/2q7p4M8,Census Population Estimates,https://www.census.gov/programs-surveys/popest.html,
pct_physically_inactive,Physically Inactive,1,Percentage of adults age 20 and over reporting no leisure-time physical activity.,http://bit.ly/2BV8Jx1,CDC Diabetes Interactive Atlas,https://gis.cdc.gov/grasp/diabetes/DiabetesAtlas.html,"Decreased physical activity has been related to several disease conditions such as type 2 diabetes, cancer, stroke, hypertension, cardiovascular disease, and premature mortality, independent of obesity. Inactivity causes 11% of premature mortality in the United States, and caused more than 5.3 million of the 57 million deaths that occurred worldwide in 2008. In addition, physical inactivity at the county level is related to health care expenditures for circulatory system diseases."
pct_rural,Rural,1,Percentage of the population that lives in rural areas.,http://bit.ly/2q7p4M8,Census Population Estimates,https://www.census.gov/programs-surveys/popest.html,
pct_screened,Screened Medicare,0,Percentage of female Medicare enrollees ages 65-74 that received an annual mammography screening.,http://bit.ly/2q8YOkt,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Evidence suggests that mammography screening reduces breast cancer mortality, especially among older women . A physician's recommendation or referral ' as well as satisfaction with physicians ' are major factors facilitating breast cancer screening. Currently, women ages 45-54 are recommended to get mammograms every year, and women 55 and older are recommended to get mammograms every 2 years ."
pct_screened_black,Screened Medicare (Black),0,Percentage of black female Medicare enrollees ages 65-74 that received an annual mammography screening.,http://bit.ly/2q8YOkt,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Evidence suggests that mammography screening reduces breast cancer mortality, especially among older women . A physician's recommendation or referral ' as well as satisfaction with physicians ' are major factors facilitating breast cancer screening. Currently, women ages 45-54 are recommended to get mammograms every year, and women 55 and older are recommended to get mammograms every 2 years ."
pct_screened_hispanic,Screened  Medicare (Hisp),0,Percentage of hispanic female Medicare enrollees ages 65-74 that received an annual mammography screening.,http://bit.ly/2q8YOkt,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Evidence suggests that mammography screening reduces breast cancer mortality, especially among older women . A physician's recommendation or referral ' as well as satisfaction with physicians ' are major factors facilitating breast cancer screening. Currently, women ages 45-54 are recommended to get mammograms every year, and women 55 and older are recommended to get mammograms every 2 years ."
pct_screened_white,Screened  Medicare (White),0,Percentage of white female Medicare enrollees ages 65-74 that received an annual mammography screening.,http://bit.ly/2q8YOkt,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Evidence suggests that mammography screening reduces breast cancer mortality, especially among older women . A physician's recommendation or referral ' as well as satisfaction with physicians ' are major factors facilitating breast cancer screening. Currently, women ages 45-54 are recommended to get mammograms every year, and women 55 and older are recommended to get mammograms every 2 years ."
pct_severe_housing_cost_burden,Severe Housing Costs,1,Percentage of households that spend 50% or more of their household income on housing.,http://bit.ly/3213uX9,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"There is a strong and growing evidence base linking stable and affordable housing to health. As housing costs have outpaced local incomes, households not only struggle to acquire and maintain adequate shelter, but also face difficult trade-offs in meeting other basic needs. When so much of a paycheck goes toward the rent or mortgage, it makes it hard to afford to go to the doctor, cover the utility bills, or maintain reliable transportation to work or school, for instance."
pct_severe_housing_problems,Severe Housing Problems,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",http://bit.ly/2pq7Ppv,Comprehensive Housing Affordability Strategy (CHAS) data,https://www.huduser.gov/portal/datasets/cp.html,"Good health depends on having homes that are safe and free from physical hazards. When adequate housing protects individuals and families from harmful exposures and provides them with a sense of privacy, security, stability and control, it can make important contributions to health. In contrast, poor quality and inadequate housing contributes to health problems such as infectious and chronic diseases, injuries, and poor childhood development."
pct_single_parent_households,Single Parent Households,1,Percentage of children that live in a household headed by single parent.,http://bit.ly/2NtSeNy,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"Adults and children in single-parent households are at risk for adverse health outcomes, including mental illness (e.g. substance abuse, depression, suicide) and unhealthy behaviors (e.g. smoking, excessive alcohol use). Self-reported health has been shown to be worse among lone mothers than for mothers living as couples, even when controlling for socioeconomic characteristics. Mortality risk is also higher among lone parents. Children in single-parent households are at greater risk of severe morbidity and all-cause mortality than their peers in two-parent households."
pct_some_college,Some College,1,Percentage of adults ages 25-44 with some post-secondary education.,http://bit.ly/34hdiOd,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"The relationship between higher education and improved health outcomes is well known, with years of formal education correlating strongly with improved work and economic opportunities, reduced psychosocial stress, and healthier lifestyles."
pct_unemployed,Pct Unemployed,1,Percentage of population ages 16 and older unemployed but seeking work.,http://bit.ly/2N1WepD,Bureau of Labor Statistics,http://www.bls.gov/lau/tables.htm,"The unemployed population experiences worse health and higher mortality rates than the employed population. Unemployment has been shown to lead to an increase in unhealthy behaviors related to alcohol and tobacco consumption, diet, exercise, and other health-related behaviors, which in turn can lead to increased risk for disease or mortality, especially suicide. Because employer-sponsored health insurance is the most common source of health insurance coverage, unemployment can also limit access to health care."
pct_uninsured,Pct Uninsured,1,Percentage of population under age 65 without health insurance.,http://bit.ly/2ox9hWL,Small Area Health Insurance Estimates,https://www.census.gov/data/datasets/time-series/demo/sahie/estimates-acs.html,"Lack of health insurance coverage is a significant barrier to accessing needed health care and to maintaining financial security. One key finding from the Kaiser Family Foundation report on access to healthcare is that, ""Going without coverage can have serious health consequences for the uninsured because they receive less preventative care, and delayed care often results in serious illness or other health problems. Being uninsured can also have serious financial consequences, with many unable to pay their medical bills, resulting in medical debt."""
pct_uninsured_adults,Uninsured Adults,1,Percentage of adults under age 65 without health insurance.,http://bit.ly/2q1FBS3,Small Area Health Insurance Estimates,https://www.census.gov/data/datasets/time-series/demo/sahie/estimates-acs.html,"Lack of health insurance coverage is a significant barrier to accessing needed health care and to maintaining financial security.

The Kaiser Family Foundation released a report in December 2017 that outlines the effects insurance has on access to health care and financial independence. One key finding was that 'Going without coverage can have serious health consequences for the uninsured because they receive less preventative care, and delayed care often results in serious illness or other health problems. Being uninsured can also have serious financial consequences, with many unable to pay their medical bills, resulting in medical debt.'"
pct_uninsured_children,Uninsured Children,1,Percentage of children under age 19 without health insurance.,http://bit.ly/36ffurr,Small Area Health Insurance Estimates,https://www.census.gov/data/datasets/time-series/demo/sahie/estimates-acs.html,"Lack of health insurance coverage is a significant barrier to accessing needed health care and to maintaining financial security.

The Kaiser Family Foundation released a report in December 2017 that outlines the effects insurance has on access to health care and financial independence. One key finding was that 'Going without coverage can have serious health consequences for the uninsured because they receive less preventative care, and delayed care often results in serious illness or other health problems. Being uninsured can also have serious financial consequences, with many unable to pay their medical bills, resulting in medical debt.'"
pct_vaccinated,Flu Vaccinated,1,Percentage of fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.,http://bit.ly/334thyU,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Influenza is a potentially serious disease that can lead to hospitalization and even death. Every year there are millions of influenza infections, hundreds of thousands of flu-related hospitalizations, and thousands of flu-related deaths. An annual flu vaccine is the best way to help protect against influenza and may reduce the risk of flu illness, flu-related hospitalizations, and even flu-related death ."
pct_vaccinated_black,Flu Vaccinated (Black),0,Percentage of black fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.,http://bit.ly/334thyU,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Influenza is a potentially serious disease that can lead to hospitalization and even death. Every year there are millions of influenza infections, hundreds of thousands of flu-related hospitalizations, and thousands of flu-related deaths. An annual flu vaccine is the best way to help protect against influenza and may reduce the risk of flu illness, flu-related hospitalizations, and even flu-related death ."
pct_vaccinated_hispanic,Flu Vaccinated (Hispanic),0,Percentage of hispanic fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.,http://bit.ly/334thyU,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Influenza is a potentially serious disease that can lead to hospitalization and even death. Every year there are millions of influenza infections, hundreds of thousands of flu-related hospitalizations, and thousands of flu-related deaths. An annual flu vaccine is the best way to help protect against influenza and may reduce the risk of flu illness, flu-related hospitalizations, and even flu-related death ."
pct_vaccinated_white,Flu Vaccinated (White),0,Percentage of white fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.,http://bit.ly/334thyU,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Influenza is a potentially serious disease that can lead to hospitalization and even death. Every year there are millions of influenza infections, hundreds of thousands of flu-related hospitalizations, and thousands of flu-related deaths. An annual flu vaccine is the best way to help protect against influenza and may reduce the risk of flu illness, flu-related hospitalizations, and even flu-related death ."
pct_with_access,Lack of Exercise Opps,1,Percentage of population with adequate access to locations for physical activity.,http://bit.ly/2N0LI1S,"Business Analyst, Delorme map data, ESRI, & US Census Tigerline Files",https://www.census.gov/geographies/mapping-files/time-series/geo/tiger-geodatabase-file.html,"Increased physical activity is associated with lower risks of type 2 diabetes, cancer, stroke, hypertension, cardiovascular disease, and premature mortality, independent of obesity. The role of the built environment is important for encouraging physical activity. Individuals who live closer to sidewalks, parks, and gyms are more likely to exercise."
physical_env,Physical Environment,1,"General physical environment measure, including air and water quality, plus housing and transit measures.",http://bit.ly/2MX8CHn,County Health Rankings & Roadmaps,https://www.countyhealthrankings.org/explore-health-rankings/measures-data-sources/county-health-rankings-model/health-factors/physical-environment,"Clean air and safe water are necessary for good health. Air pollution is associated with increased asthma rates and lung diseases, and an increase in the risk of premature death from heart or lung disease. Water contaminated with chemicals, pesticides, or other contaminants can lead to illness, infection, and increased risks of cancer.

Stable, affordable housing can provide a safe environment for families to live, learn, grow, and form social bonds. However, housing is often the single largest expense for a family and when too much of a paycheck goes to paying the rent or mortgage, this housing cost burden can force people to choose among paying for other essentials such as utilities, food, transportation, or medical care.

Our collective health and well-being depend on opportunity for everyone. Yet, across and within counties there are stark differences in the opportunities to live in safe, affordable homes, especially for people with low incomes and people of color. These differences emerge from discrimination and institutional racism in the form of long-standing, deep-rooted and unfair systems, policies, and practices such as redlining, restrictive zoning rules, and predatory bank lending practices that reinforce residential segregation and barriers to opportunity. It is important to dig into the data to understand how factors related to the physical environment are playing out in your county, especially by race and income."
physically_unhealthy_days,Physically Unhealthy Days,1,Average Num physically unhealthy days reported in past 30 days (age-adjusted).,http://bit.ly/32YsiAc,Behavioral Risk Factor Surveillance System,https://www.cdc.gov/brfss/,"Measuring health-related quality of life (HRQoL) helps characterize the burden of disabilities and chronic diseases in a population. In addition to measuring how long people live, it is also important to include measures of how healthy people are while alive ' and people's reports of days when their physical health was not good are a reliable estimate of their recent health."
population,Population,0,Total population.,http://bit.ly/2q7p4M8,Census Population Estimates,https://www.census.gov/programs-surveys/popest.html,
presence_of_violation,Presence Of Violation,1,"Indicator of the presence of health-related drinking water violations. Yes indicates the presence of a violation, No indicates no violation.",http://bit.ly/2pq7Ppv,Comprehensive Housing Affordability Strategy (CHAS) data,https://www.huduser.gov/portal/datasets/cp.html,"Good health depends on having homes that are safe and free from physical hazards. When adequate housing protects individuals and families from harmful exposures and provides them with a sense of privacy, security, stability and control, it can make important contributions to health. In contrast, poor quality and inadequate housing contributes to health problems such as infectious and chronic diseases, injuries, and poor childhood development."
preventable_hosp_rate,Prev Hospital Stays,1,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees.",http://bit.ly/2WoN1uE,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Hospitalization ambulatory-care sensitive conditions, which are diagnoses treatable in outpatient settings, suggests that the quality of care provided in the outpatient setting was less than ideal. This measure may also represent a tendency to overuse hospitals as a main source of care. Preventable Hospital Stays could be classified as both a quality and access measure, as some literature describes hospitalization rates for ambulatory care-sensitive conditions primarily as a proxy for access to primary health care."
preventable_hosp_rate_black,Prev Hospital Stays (Black),0,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees for blacks.",http://bit.ly/2WoN1uE,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Hospitalization ambulatory-care sensitive conditions, which are diagnoses treatable in outpatient settings, suggests that the quality of care provided in the outpatient setting was less than ideal. This measure may also represent a tendency to overuse hospitals as a main source of care. Preventable Hospital Stays could be classified as both a quality and access measure, as some literature describes hospitalization rates for ambulatory care-sensitive conditions primarily as a proxy for access to primary health care."
preventable_hosp_rate_hispanic,Prev Hospital Stays (Hisp),0,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees for hispanics.",http://bit.ly/2WoN1uE,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Hospitalization ambulatory-care sensitive conditions, which are diagnoses treatable in outpatient settings, suggests that the quality of care provided in the outpatient setting was less than ideal. This measure may also represent a tendency to overuse hospitals as a main source of care. Preventable Hospital Stays could be classified as both a quality and access measure, as some literature describes hospitalization rates for ambulatory care-sensitive conditions primarily as a proxy for access to primary health care."
preventable_hosp_rate_white,Prev Hospital Stays (White),0,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees for whites.",http://bit.ly/2WoN1uE,Mapping Medicare Disparities Tool,https://data.cms.gov/mapping-medicare-disparities,"Hospitalization ambulatory-care sensitive conditions, which are diagnoses treatable in outpatient settings, suggests that the quality of care provided in the outpatient setting was less than ideal. This measure may also represent a tendency to overuse hospitals as a main source of care. Preventable Hospital Stays could be classified as both a quality and access measure, as some literature describes hospitalization rates for ambulatory care-sensitive conditions primarily as a proxy for access to primary health care."
seg_idx_black_or_white,Segregation(Black/White),1,Index of dissimilarity where higher values indicate greater residential segregation between black and white county residents.,http://bit.ly/2JwNpSn,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"Although most overtly discriminatory policies and practices promoting segregation, such as separate schools or seating on public transportation or in restaurants based on race, have been illegal for decades, segregation caused by structural, institutional, and individual racism still exists in many parts of the country. The removal of discriminatory policies and practices has impacted acts of racism, but has had little effect on structural racism, like residential segregation, resulting in lingering structural inequalities. Although this area of research is gaining interest, structural forms of racism and their relationship to health inequities remain under-studied.

Residential segregation remains prevalent in many areas of the country and may influence both personal and community well-being. Residential segregation of Blacks and Whites is considered to be a fundamental cause of health disparities in the US and has been linked to poor health outcomes, including mortality, a wide variety of reproductive, infectious, and chronic diseases, and other adverse conditions. Structural racism is also linked to poor-quality housing and disproportionate exposure to environmental toxins. Individuals living in segregated neighborhoods often experience increased violence, reduced educational and employment opportunities, limited access to quality health care and restrictions to upward mobility."
seg_idx_non_white_or_white,Segregation(NonWhite/White),1,Index of dissimilarity where higher values indicate greater residential segregation between non-white and white county residents.,http://bit.ly/2WpXcio,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"Although most overtly discriminatory policies and practices promoting segregation ' such as separate schools or seating on public transportation or in restaurants based on race, have been illegal for decades ' segregation caused by structural, institutional, and individual racism still exists in many parts of the country. The removal of discriminatory policies and practices has impacted acts of racism but has had little effect on structural racism such as residential segregation, resulting in lingering structural inequalities. Although this area of research is gaining interest, structural forms of racism and their relationship to health inequities remain under-studied.

Residential segregation remains prevalent in many areas of the country and may influence both personal and community well-being. Residential segregation is considered to be a fundamental cause of health disparities in the U.S. and has been linked to poor health outcomes, including mortality, a wide variety of reproductive, infectious, and chronic diseases, and other adverse conditions. Structural racism is also linked to poor-quality housing and disproportionate exposure to environmental toxins. Individuals living in segregated neighborhoods often experience increased violence, reduced educational and employment opportunities, limited access to quality health care, and restrictions to upward mobility."
severe_housing_cost_burden,Severe House Cost Burden,0,Percentage of households that spend 50% or more of their household income on housing.,http://bit.ly/2pq7Ppv,Comprehensive Housing Affordability Strategy (CHAS) data,https://www.huduser.gov/portal/datasets/cp.html,"Good health depends on having homes that are safe and free from physical hazards. When adequate housing protects individuals and families from harmful exposures and provides them with a sense of privacy, security, stability and control, it can make important contributions to health. In contrast, poor quality and inadequate housing contributes to health problems such as infectious and chronic diseases, injuries, and poor childhood development."
socio_econ,Socio-Economic,1,"Index of social and economic factors, such as income, education, employment, community safety, and social supports where higher values are destructive",http://bit.ly/322sJIq,County Health Rankings & Roadmaps,https://www.countyhealthrankings.org/explore-health-rankings/measures-data-sources/county-health-rankings-model/health-factors/social-and-economic-factors,"Social and economic factors are not commonly considered when it comes to health, yet strategies to improve these factors can have an even greater impact on health over time than those traditionally associated with health improvement, such as strategies to improve health behaviors.

Across the nation, there are meaningful differences in social and economic opportunities for residents in communities that have been cut off from investments or have experienced discrimination. These gaps disproportionately affect people of color ' especially children and youth."
some_collage_population,Some College Education,0,Population of adults ages 25-44 with some post-secondary education.,http://bit.ly/34hdiOd,"American Community Survey, 5-year estimates",http://factfinder2.census.gov/,"The relationship between higher education and improved health outcomes is well known, with years of formal education correlating strongly with improved work and economic opportunities, reduced psychosocial stress, and healthier lifestyles."
teen_birth_rate,Teen Birth Rate,1,"Num births per 1,000 female population ages 1509.",http://bit.ly/2N0MTyk,National Center for Health Statistics - Natality files,https://wonder.cdc.gov/natality.html,"Evidence suggests teen pregnancy significantly increases the risk of repeat pregnancy and of contracting a sexually transmitted infection (STI), both of which can result in adverse health outcomes for mothers, children, families, and communities. A systematic review of the sexual risk among pregnant and mothering teens concludes that pregnancy is a marker for current and future sexual risk behavior and adverse outcomes. Pregnant teens are more likely than older women to receive late or no prenatal care, have eclampsia, puerperal endometritis, systemic infections, low birthweight, preterm delivery, and severe neonatal conditions. Pre-term delivery and low birthweight babies have increased risk of child developmental delay, illness, and mortality. Additionally, there are strong ties between teen birth and poor socioeconomic, behavioral, and mental outcomes. Teenage women who bear a child are much less likely to achieve an education level at or beyond high school, much more likely to be overweight/obese in adulthood, and more likely to experience depression and psychological distress."
teen_birth_rate_black,Teen Birth Rate (Black),0,"Num births per 1,000 female population ages 1509 for blacks.",http://bit.ly/2N0MTyk,National Center for Health Statistics - Natality files,https://wonder.cdc.gov/natality.html,"Evidence suggests teen pregnancy significantly increases the risk of repeat pregnancy and of contracting a sexually transmitted infection (STI), both of which can result in adverse health outcomes for mothers, children, families, and communities. A systematic review of the sexual risk among pregnant and mothering teens concludes that pregnancy is a marker for current and future sexual risk behavior and adverse outcomes. Pregnant teens are more likely than older women to receive late or no prenatal care, have eclampsia, puerperal endometritis, systemic infections, low birthweight, preterm delivery, and severe neonatal conditions. Pre-term delivery and low birthweight babies have increased risk of child developmental delay, illness, and mortality. Additionally, there are strong ties between teen birth and poor socioeconomic, behavioral, and mental outcomes. Teenage women who bear a child are much less likely to achieve an education level at or beyond high school, much more likely to be overweight/obese in adulthood, and more likely to experience depression and psychological distress."
teen_birth_rate_hispanic,Teen Birth Rate (Hispanic),0,"Num births per 1,000 female population ages 1509 for hispanics.",http://bit.ly/2N0MTyk,National Center for Health Statistics - Natality files,https://wonder.cdc.gov/natality.html,"Evidence suggests teen pregnancy significantly increases the risk of repeat pregnancy and of contracting a sexually transmitted infection (STI), both of which can result in adverse health outcomes for mothers, children, families, and communities. A systematic review of the sexual risk among pregnant and mothering teens concludes that pregnancy is a marker for current and future sexual risk behavior and adverse outcomes. Pregnant teens are more likely than older women to receive late or no prenatal care, have eclampsia, puerperal endometritis, systemic infections, low birthweight, preterm delivery, and severe neonatal conditions. Pre-term delivery and low birthweight babies have increased risk of child developmental delay, illness, and mortality. Additionally, there are strong ties between teen birth and poor socioeconomic, behavioral, and mental outcomes. Teenage women who bear a child are much less likely to achieve an education level at or beyond high school, much more likely to be overweight/obese in adulthood, and more likely to experience depression and psychological distress."
teen_birth_rate_white,Teen Birth Rate (White),0,"Num births per 1,000 female population ages 1509 for whites.",http://bit.ly/2N0MTyk,National Center for Health Statistics - Natality files,https://wonder.cdc.gov/natality.html,"Evidence suggests teen pregnancy significantly increases the risk of repeat pregnancy and of contracting a sexually transmitted infection (STI), both of which can result in adverse health outcomes for mothers, children, families, and communities. A systematic review of the sexual risk among pregnant and mothering teens concludes that pregnancy is a marker for current and future sexual risk behavior and adverse outcomes. Pregnant teens are more likely than older women to receive late or no prenatal care, have eclampsia, puerperal endometritis, systemic infections, low birthweight, preterm delivery, and severe neonatal conditions. Pre-term delivery and low birthweight babies have increased risk of child developmental delay, illness, and mortality. Additionally, there are strong ties between teen birth and poor socioeconomic, behavioral, and mental outcomes. Teenage women who bear a child are much less likely to achieve an education level at or beyond high school, much more likely to be overweight/obese in adulthood, and more likely to experience depression and psychological distress."
violent_crime_rate,Violent Crime Rate,1,"Number of reported violent crime offenses per 100,000 population.",http://bit.ly/2NoL1hL,Uniform Crime Reporting - FBI,http://www.icpsr.umich.edu/icpsrweb/NACJD/series/57/studies?archive=NACJD&sortBy=8,"High levels of violent crime compromise physical safety and psychological well-being. High crime rates can also deter residents from pursuing healthy behaviors, such as exercising outdoors. Additionally, exposure to crime and violence has been shown to increase stress, which may exacerbate hypertension and other stress-related disorders and may contribute to obesity prevalence. Exposure to chronic stress also contributes to the increased prevalence of certain illnesses, such as upper respiratory illness, and asthma in neighborhoods with high levels of violence. Uniform Crime Reporting (UCR) data is generally regarded as a valid and reliable index of the types of crime residents view as serious events."
years_of_potential_life_lost_rate,Years Of Potential Life Lost Rate,0,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",http://bit.ly/2WtyDRD,CDC WONDER mortality data,https://wonder.cdc.gov/,Premature Age-Adjusted Mortality is a common and important population health outcome measure.
ypll_rate_black,Years Of Potential Life Lost Rate (Black),0,"Years of potential life lost before age 75 per 100,000 population (age-adjusted) for blacks.",http://bit.ly/2WtyDRD,CDC WONDER mortality data,https://wonder.cdc.gov/,Premature Age-Adjusted Mortality is a common and important population health outcome measure.
ypll_rate_hispanic,Years Of Potential Life Lost Rate (Hispanic),0,"Years of potential life lost before age 75 per 100,000 population (age-adjusted) for hispanics.",http://bit.ly/2WtyDRD,CDC WONDER mortality data,https://wonder.cdc.gov/,Premature Age-Adjusted Mortality is a common and important population health outcome measure.
ypll_rate_white,Years Of Potential Life Lost Rate (White),0,"Years of potential life lost before age 75 per 100,000 population (age-adjusted) for whites.",http://bit.ly/2WtyDRD,CDC WONDER mortality data,https://wonder.cdc.gov/,Premature Age-Adjusted Mortality is a common and important population health outcome measure.
