votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff_pct,state_abbr,county_name,combined_fips
6847,18981,26958,0.253987684546,0.704095259292,12134,45.01,TN,Putnam County,47141
1942,8650,10946,0.17741640782,0.790243011146,6708,61.28,TN,Rhea County,47143
4833,15863,21580,0.223957367933,0.735078776645,11030,51.11,TN,Roane County,47145
6634,19393,27042,0.245322091561,0.717143702389,12759,47.18,TN,Robertson County,47147
36627,64428,106518,0.343857376218,0.604855517377,27801,26.10,TN,Rutherford County,47149
934,6044,7123,0.131124526183,0.848518882493,5110,71.74,TN,Scott County,47151
1051,4434,5667,0.185459678842,0.782424563261,3383,59.70,TN,Sequatchie County,47153
6293,28610,36180,0.173935876175,0.790768380321,22317,61.68,TN,Sevier County,47155
206640,114948,331861,0.622670334869,0.346373933665,91692,27.63,TN,Shelby County,47157
1688,5485,7410,0.227800269906,0.740215924426,3797,51.24,TN,Smith County,47159
1222,3864,5283,0.231307968957,0.731402612152,2642,50.01,TN,Stewart County,47161
11910,45577,59860,0.198964249916,0.761393250919,33667,56.24,TN,Sullivan County,47163
18153,50105,71080,0.255388294879,0.704909960608,31952,44.95,TN,Sumner County,47165
5779,16893,23372,0.247261680644,0.722787951395,11114,47.55,TN,Tipton County,47167
943,2099,3142,0.300127307447,0.668045830681,1156,36.79,TN,Trousdale County,47169
1260,5666,7166,0.175830309796,0.790678202623,4406,61.48,TN,Unicoi County,47171
1010,5024,6204,0.162798194713,0.809800128949,4014,64.70,TN,Union County,47173
539,1820,2417,0.223003723624,0.752999586264,1281,53.00,TN,Van Buren County,47175
3535,9535,13565,0.260597124954,0.70291190564,6000,44.23,TN,Warren County,47177
13003,34179,49411,0.263160025096,0.691728562466,21176,42.86,TN,Washington County,47179
717,5034,5842,0.122731941116,0.861691201643,4317,73.90,TN,Wayne County,47181
2770,9001,12127,0.228415931393,0.742228086089,6231,51.38,TN,Weakley County,47183
1842,7657,9776,0.188420621931,0.783244680851,5815,59.48,TN,White County,47185
30992,68160,104700,0.296007640879,0.65100286533,37168,35.50,TN,Williamson County,47187
14356,39304,56286,0.25505454287,0.69829087162,24948,44.32,TN,Wilson County,47189
3358,13165,16887,0.198851187304,0.779593770356,9807,58.07,TX,Anderson County,48001
836,3925,4926,0.169711733658,0.796792529436,3089,62.71,TX,Andrews County,48003
7538,21666,29870,0.252360227653,0.725343153666,14128,47.30,TX,Angelina County,48005
2458,7730,10467,0.234833285564,0.738511512372,5272,50.37,TX,Aransas County,48007
394,3785,4269,0.0922932771141,0.886624502225,3391,79.43,TX,Archer County,48009
70,924,1017,0.0688298918387,0.908554572271,854,83.97,TX,Armstrong County,48011
4635,8598,13605,0.340683572216,0.63197353914,3963,29.13,TX,Atascosa County,48013
2319,9637,12255,0.189228886169,0.786372909017,7318,59.71,TX,Austin County,48015
397,1343,1784,0.222533632287,0.752802690583,946,53.03,TX,Bailey County,48017
1726,8159,10213,0.169000293743,0.79888377558,6433,62.99,TX,Bandera County,48019
10555,16314,28250,0.373628318584,0.577486725664,5759,20.39,TX,Bastrop County,48021
191,1267,1492,0.128016085791,0.849195710456,1076,72.12,TX,Baylor County,48023
3443,4743,8458,0.407070229369,0.560770867817,1300,15.37,TX,Bee County,48025
37608,51780,93999,0.400089362653,0.55085692401,14172,15.08,TX,Bell County,48027
319191,240161,586038,0.544659220051,0.409804483668,79030,13.49,TX,Bexar County,48029
1244,4212,5669,0.219439054507,0.742988181337,2968,52.35,TX,Blanco County,48031
31,330,365,0.0849315068493,0.904109589041,299,81.92,TX,Borden County,48033
1277,6325,7797,0.163780941388,0.811209439528,5048,64.74,TX,Bosque County,48035
8831,24913,34470,0.256193791703,0.722744415434,16082,46.66,TX,Bowie County,48037
43075,72653,120296,0.358075081466,0.603951918601,29578,24.59,TX,Brazoria County,48039
23041,38662,66036,0.348915742928,0.585468532316,15621,23.66,TX,Brazos County,48041
1869,2073,4226,0.442262186465,0.490534784666,204,4.83,TX,Brewster County,48043
91,625,734,0.123978201635,0.851498637602,534,72.75,TX,Briscoe County,48045
1937,613,2596,0.746147919877,0.236132511556,1324,51.00,TX,Brooks County,48047
1621,12010,13949,0.116209047244,0.860993619614,10389,74.48,TX,Brown County,48049
1491,5316,6945,0.214686825054,0.765442764579,3825,55.08,TX,Burleson County,48051
3785,14595,19046,0.198729391998,0.766302635724,10810,56.76,TX,Burnet County,48053
4663,6516,11709,0.39824066957,0.556495003843,1853,15.83,TX,Caldwell County,48055
2118,4638,6957,0.304441569642,0.666666666667,2520,36.22,TX,Calhoun County,48057
568,4858,5556,0.102231821454,0.874370050396,4290,77.21,TX,Callahan County,48059
59319,29432,91804,0.646148315978,0.32059605246,29887,32.56,TX,Cameron County,48061
1260,3201,4542,0.277410832232,0.704755614267,1941,42.73,TX,Camp County,48063
249,2617,2945,0.0845500848896,0.888624787776,2368,80.41,TX,Carson County,48065
2250,9182,11606,0.193865242116,0.791142512494,6932,59.73,TX,Cass County,48067
526,1413,1996,0.263527054108,0.707915831663,887,44.44,TX,Castro County,48069
2939,13278,16661,0.176399975992,0.796950963328,10339,62.06,TX,Chambers County,48071
3466,12896,16701,0.207532483085,0.772169331178,9430,56.46,TX,Cherokee County,48073
253,1802,2084,0.121401151631,0.864683301344,1549,74.33,TX,Childress County,48075
536,4376,5011,0.106964677709,0.873278786669,3840,76.63,TX,Clay County,48077
190,679,901,0.210876803552,0.753607103219,489,54.27,TX,Cochran County,48079
140,1265,1423,0.098383696416,0.888966971188,1125,79.06,TX,Coke County,48081
387,3177,3635,0.106464924347,0.874002751032,2790,76.75,TX,Coleman County,48083
139837,200395,356545,0.392200143039,0.562046866454,60558,16.98,TX,Collin County,48085
145,983,1154,0.125649913345,0.851819757366,838,72.62,TX,Collingsworth County,48087
1977,6323,8480,0.233136792453,0.745636792453,4346,51.25,TX,Colorado County,48089
14166,44996,61567,0.230090795394,0.730846070135,30830,50.08,TX,Comal County,48091
788,4300,5208,0.151305683564,0.825652841782,3512,67.43,TX,Comanche County,48093
148,885,1067,0.138706654171,0.829428303655,737,69.07,TX,Concho County,48095
2345,13174,15894,0.147539952183,0.828866238832,10829,68.13,TX,Cooke County,48097
5057,12212,18127,0.278976112981,0.673691178904,7155,39.47,TX,Coryell County,48099
84,486,583,0.144082332762,0.833619210978,402,68.95,TX,Cottle County,48101
299,1047,1381,0.216509775525,0.758146270818,748,54.16,TX,Crane County,48103
372,980,1395,0.266666666667,0.702508960573,608,43.58,TX,Crockett County,48105
468,1180,1712,0.273364485981,0.689252336449,712,41.59,TX,Crosby County,48107
454,280,762,0.595800524934,0.367454068241,174,22.83,TX,Culberson County,48109
222,1258,1535,0.144625407166,0.819543973941,1036,67.49,TX,Dallam County,48111
458845,261865,750649,0.611264385885,0.348851460536,196980,26.24,TX,Dallas County,48113
835,2636,3562,0.234418865806,0.740033688939,1801,50.56,TX,Dawson County,48115
1185,2911,4201,0.282075696263,0.692930254701,1726,41.09,TX,Deaf Smith County,48117
400,1836,2279,0.175515577007,0.805616498464,1436,63.01,TX,Delta County,48119
110000,169175,293287,0.375059242312,0.576824066529,59175,20.18,TX,Denton County,48121
1161,5510,6822,0.17018469657,0.807681031955,4349,63.75,TX,DeWitt County,48123
128,755,909,0.140814081408,0.830583058306,627,68.98,TX,Dickens County,48125
2173,974,3225,0.673798449612,0.302015503876,1199,37.18,TX,Dimmit County,48127
190,1225,1460,0.130136986301,0.83904109589,1035,70.89,TX,Donley County,48129
2783,1316,4159,0.669151238278,0.316422216879,1467,35.27,TX,Duval County,48131
776,6008,6935,0.111896178803,0.866330209084,5232,75.44,TX,Eastland County,48133
10225,24976,36373,0.281115112858,0.68666318423,14751,40.55,TX,Ector County,48135
302,741,1065,0.283568075117,0.695774647887,439,41.22,TX,Edwards County,48137
16197,44807,63064,0.256834327033,0.710500443993,28610,45.37,TX,Ellis County,48139
145509,54567,210458,0.691392106739,0.259277385512,90942,43.21,TX,El Paso County,48141
2159,11205,13810,0.156335988414,0.811368573497,9046,65.50,TX,Erath County,48143
1682,3438,5232,0.321483180428,0.657110091743,1756,33.56,TX,Falls County,48145
2123,9536,11972,0.177330437688,0.796525225526,7413,61.92,TX,Fannin County,48147
2127,8648,11029,0.192855199927,0.784114606945,6521,59.13,TX,Fayette County,48149
403,1265,1722,0.234030197445,0.734610917538,862,50.06,TX,Fisher County,48151
435,1473,1958,0.222165474974,0.752298263534,1038,53.01,TX,Floyd County,48153
113,383,511,0.221135029354,0.749510763209,270,52.84,TX,Foard County,48155
134475,117212,260367,0.516482503543,0.450179938318,17263,6.63,TX,Fort Bend County,48157
665,3583,4356,0.152662993572,0.822543617998,2918,66.99,TX,Franklin County,48159
1461,5995,7608,0.192034700315,0.787986330179,4534,59.60,TX,Freestone County,48161
1401,1232,2683,0.522176667909,0.459187476705,169,6.30,TX,Frio County,48163
597,3907,4609,0.129529182035,0.847689303537,3310,71.82,TX,Gaines County,48165
45503,73566,123994,0.366977434392,0.593302901753,28063,22.63,TX,Galveston County,48167
224,1223,1475,0.15186440678,0.829152542373,999,67.73,TX,Garza County,48169
2286,10445,13123,0.174197973024,0.795930808504,8159,62.17,TX,Gillespie County,48171
34,553,602,0.0564784053156,0.918604651163,519,86.21,TX,Glasscock County,48173
973,2618,3713,0.262052248855,0.705090223539,1645,44.30,TX,Goliad County,48175
1567,4580,6304,0.248572335025,0.72652284264,3013,47.80,TX,Gonzales County,48177
699,6495,7360,0.094972826087,0.882472826087,5796,78.75,TX,Gray County,48179
10276,35274,47068,0.218322427127,0.749426361859,24998,53.11,TX,Grayson County,48181
11623,28693,41365,0.28098634111,0.693654055361,17070,41.27,TX,Gregg County,48183
2194,7065,9528,0.23026868178,0.741498740554,4871,51.12,TX,Grimes County,48185
18308,36495,57220,0.319958056624,0.637801468018,18187,31.78,TX,Guadalupe County,48187
2090,6347,8802,0.237446034992,0.721086116792,4257,48.36,TX,Hale County,48189
164,891,1089,0.15059687787,0.818181818182,727,66.76,TX,Hall County,48191
479,3056,3609,0.13272374619,0.846771958991,2577,71.40,TX,Hamilton County,48193
171,1730,1947,0.0878274268105,0.888546481767,1559,80.07,TX,Hansford County,48195
249,1207,1511,0.164791528789,0.798808735936,958,63.40,TX,Hardeman County,48197
2779,19600,22768,0.122057273366,0.86085734364,16821,73.88,TX,Hardin County,48199
706471,544960,1302887,0.54223505185,0.418271116375,161511,12.40,TX,Harris County,48201
7130,18712,26364,0.270444545592,0.709755727507,11582,43.93,TX,Harrison County,48203
172,1727,1945,0.0884318766067,0.887917737789,1555,79.95,TX,Hartley County,48205
314,1403,1765,0.17790368272,0.794900849858,1089,61.70,TX,Haskell County,48207
33117,33730,71524,0.463019406073,0.471589955819,613,0.86,TX,Hays County,48209
181,1460,1687,0.1072910492,0.86544161233,1279,75.82,TX,Hemphill County,48211
5649,23574,29855,0.189214536928,0.789616479652,17925,60.04,TX,Henderson County,48213
118739,48608,172990,0.68639227701,0.280987340309,70131,40.54,TX,Hidalgo County,48215
2535,10075,12906,0.196420269642,0.780644661398,7540,58.42,TX,Hill County,48217
1257,5793,7282,0.172617412799,0.79552320791,4536,62.29,TX,Hockley County,48219
4001,21367,26120,0.153177641654,0.818032159265,17366,66.49,TX,Hood County,48221
2508,10704,13476,0.186108637578,0.794300979519,8196,60.82,TX,Hopkins County,48223
1978,6205,8302,0.238255841966,0.747410262587,4227,50.92,TX,Houston County,48225
1768,6635,8692,0.203405430281,0.763345605154,4867,55.99,TX,Howard County,48227
324,503,871,0.371986222732,0.577497129736,179,20.55,TX,Hudspeth County,48229
6301,23866,31185,0.202052268719,0.76530383197,17565,56.33,TX,Hunt County,48231
854,7039,8126,0.105094757568,0.866231848388,6185,76.11,TX,Hutchinson County,48233
90,660,760,0.118421052632,0.868421052632,570,75.00,TX,Irion County,48235
314,2973,3339,0.094040131776,0.890386343217,2659,79.63,TX,Jack County,48237
904,4266,5275,0.171374407583,0.808720379147,3362,63.73,TX,Jackson County,48239
2582,10578,13351,0.193393753277,0.792300202232,7996,59.89,TX,Jasper County,48241
422,694,1175,0.35914893617,0.590638297872,272,23.15,TX,Jeff Davis County,48243
42404,42828,87363,0.485377104724,0.490230417911,424,0.49,TX,Jefferson County,48245
1635,430,2119,0.771590372817,0.202925908447,1205,56.87,TX,Jim Hogg County,48247
6688,5411,12346,0.541713915438,0.43827960473,1277,10.34,TX,Jim Wells County,48249
10976,44370,57270,0.191653570805,0.774751178628,33394,58.31,TX,Johnson County,48251
935,4815,5932,0.157619689818,0.81169925826,3880,65.41,TX,Jones County,48253
1144,2959,4185,0.273357228196,0.707048984468,1815,43.37,TX,Karnes County,48255
10265,29537,40979,0.250494155543,0.720783816101,19272,47.03,TX,Kaufman County,48257
3633,15663,19936,0.182233146067,0.785664125201,12030,60.34,TX,Kendall County,48259
99,84,186,0.532258064516,0.451612903226,15,8.06,TX,Kenedy County,48261
59,360,433,0.136258660508,0.831408775982,301,69.52,TX,Kent County,48263
4665,17658,23090,0.202035513209,0.764746643569,12993,56.27,TX,Kerr County,48265
206,1697,1945,0.105912596401,0.872493573265,1491,76.66,TX,Kimble County,48267
5,149,159,0.0314465408805,0.937106918239,144,90.57,TX,King County,48269
457,936,1424,0.320926966292,0.657303370787,479,33.64,TX,Kinney County,48271
4713,4364,9483,0.496994621955,0.460191922387,349,3.68,TX,Kleberg County,48273
247,1078,1358,0.181885125184,0.79381443299,831,61.19,TX,Knox County,48275
3579,14546,18537,0.193073312834,0.784700868533,10967,59.16,TX,Lamar County,48277
770,3040,3905,0.197183098592,0.778489116517,2270,58.13,TX,Lamb County,48279
1479,6371,8149,0.181494661922,0.781813719475,4892,60.03,TX,Lampasas County,48281
1125,870,2049,0.549048316252,0.424597364568,255,12.45,TX,La Salle County,48283
1170,7339,8633,0.135526468203,0.850110042859,6169,71.46,TX,Lavaca County,48285
1372,4996,6522,0.210364918737,0.766022692426,3624,55.57,TX,Lee County,48287
909,6391,7407,0.122721749696,0.862832455785,5482,74.01,TX,Leon County,48289
4851,18856,24155,0.200827985924,0.780625129373,14005,57.98,TX,Liberty County,48291
1748,5747,7648,0.228556485356,0.751438284519,3999,52.29,TX,Limestone County,48293
135,1159,1322,0.102118003026,0.876701966717,1024,77.46,TX,Lipscomb County,48295
739,3450,4267,0.173189594563,0.808530583548,2711,63.53,TX,Live Oak County,48297
1825,8283,10377,0.175869711863,0.798207574443,6458,62.23,TX,Llano County,48299
4,57,64,0.0625,0.890625,53,82.81,TX,Loving County,48301
27956,65566,98060,0.285090760759,0.668631450133,37610,38.35,TX,Lubbock County,48303
403,1546,1997,0.201802704056,0.774161241863,1143,57.24,TX,Lynn County,48305
881,3349,4283,0.205696941396,0.781928554751,2468,57.62,TX,Madison County,48313
1156,2968,4206,0.274845458868,0.705658582977,1812,43.08,TX,Marion County,48315
266,1453,1755,0.151566951567,0.82792022792,1187,67.64,TX,Martin County,48317
353,1656,2053,0.171943497321,0.806624452021,1303,63.47,TX,Mason County,48319
3357,8147,11779,0.284998726547,0.691654639613,4790,40.67,TX,Matagorda County,48321
10397,2816,13588,0.765160435679,0.207241683839,7581,55.79,TX,Maverick County,48323
480,2546,3086,0.155541153597,0.825016202203,2066,66.95,TX,McCulloch County,48307
27046,48245,78255,0.345613698805,0.616510127148,21199,27.09,TX,McLennan County,48309
40,454,497,0.0804828973843,0.913480885312,414,83.30,TX,McMullen County,48311
4624,12054,17187,0.269040553907,0.701344039099,7430,43.23,TX,Medina County,48325
153,681,860,0.177906976744,0.791860465116,528,61.40,TX,Menard County,48327
9993,36896,48753,0.204972001723,0.756794453675,26903,55.18,TX,Midland County,48329
2042,6340,8607,0.237248751017,0.736609736261,4298,49.94,TX,Milam County,48331
242,1949,2238,0.108132260947,0.870866845398,1707,76.27,TX,Mills County,48333
353,1780,2190,0.161187214612,0.812785388128,1427,65.16,TX,Mitchell County,48335
885,7526,8604,0.102859135286,0.874709437471,6641,77.19,TX,Montague County,48337
45744,150188,203083,0.225247805085,0.739539991038,104444,51.43,TX,Montgomery County,48339
1096,3974,5262,0.208285822881,0.755226149753,2878,54.69,TX,Moore County,48341
1425,3443,4964,0.287066881547,0.693593875907,2018,40.65,TX,Morris County,48343
40,571,620,0.0645161290323,0.920967741935,531,85.65,TX,Motley County,48345
6822,14751,22430,0.304146232724,0.657646009808,7929,35.35,TX,Nacogdoches County,48347
3998,11984,16382,0.244048345745,0.731534611159,7986,48.75,TX,Navarro County,48349
978,2961,4010,0.243890274314,0.738403990025,1983,49.45,TX,Newton County,48351
1029,3551,4744,0.216905564924,0.748524451939,2522,53.16,TX,Nolan County,48353
49102,50704,103958,0.472325362165,0.487735431617,1602,1.54,TX,Nueces County,48355
274,2628,2981,0.0919154646092,0.881583361288,2354,78.97,TX,Ochiltree County,48357
78,850,945,0.0825396825397,0.899470899471,772,81.69,TX,Oldham County,48359
5716,25385,31761,0.179969144548,0.799250653317,19669,61.93,TX,Orange County,48361
1700,8222,10175,0.167076167076,0.808058968059,6522,64.10,TX,Palo Pinto County,48363
1835,8445,10413,0.176222030155,0.811005473927,6610,63.48,TX,Panola County,48365
8329,46433,56413,0.147643273714,0.82309042242,38104,67.54,TX,Parker County,48367
848,1911,2818,0.30092264017,0.678140525195,1063,37.72,TX,Parmer County,48369
1551,2463,4167,0.372210223182,0.591072714183,912,21.89,TX,Pecos County,48371
7123,26587,34444,0.206799442573,0.77189060504,19464,56.51,TX,Polk County,48373
7620,19499,28330,0.268972820332,0.688280974232,11879,41.93,TX,Potter County,48375
1458,652,2203,0.661824784385,0.295960054471,806,36.59,TX,Presidio County,48377
619,3919,4630,0.133693304536,0.846436285097,3300,71.27,TX,Rains County,48379
8340,43379,53813,0.154981138387,0.806106331184,35039,65.11,TX,Randall County,48381
167,709,900,0.185555555556,0.787777777778,542,60.22,TX,Reagan County,48383
262,1382,1678,0.156138259833,0.823599523242,1120,66.75,TX,Real County,48385
1148,3924,5147,0.223042549058,0.762385855838,2776,53.93,TX,Red River County,48387
1659,1417,3184,0.521042713568,0.445037688442,242,7.60,TX,Reeves County,48389
1034,1830,2945,0.351103565365,0.621392190153,796,27.03,TX,Refugio County,48391
20,524,550,0.0363636363636,0.952727272727,504,91.64,TX,Roberts County,48393
2203,4665,7010,0.314265335235,0.66547788873,2462,35.12,TX,Robertson County,48395
9633,28396,39529,0.24369450277,0.718358673379,18763,47.47,TX,Rockwall County,48397
452,3241,3765,0.12005312085,0.860823373174,2789,74.08,TX,Runnels County,48399
3935,14675,18994,0.20717068548,0.772612403917,10740,56.54,TX,Rusk County,48401
614,3992,4642,0.132270573029,0.859974149074,3378,72.77,TX,Sabine County,48403
907,2620,3563,0.254560763402,0.735335391524,1713,48.08,TX,San Augustine County,48405
2034,8050,10305,0.197379912664,0.781174187288,6016,58.38,TX,San Jacinto County,48407
7825,13004,21513,0.363733556454,0.604471714777,5179,24.07,TX,San Patricio County,48409
293,2025,2354,0.124468988955,0.860237892948,1732,73.58,TX,San Saba County,48411
209,819,1054,0.198292220114,0.777039848197,610,57.87,TX,Schleicher County,48413
733,4403,5261,0.139327124121,0.836913134385,3670,69.76,TX,Scurry County,48415
103,1378,1502,0.0685752330226,0.917443408788,1275,84.89,TX,Shackelford County,48417
1757,7171,9072,0.193672839506,0.790454144621,5414,59.68,TX,Shelby County,48419
96,807,933,0.102893890675,0.864951768489,711,76.21,TX,Sherman County,48421
22128,58631,83161,0.266086266399,0.705030002044,36503,43.89,TX,Smith County,48423
540,3206,3876,0.139318885449,0.827141382869,2666,68.78,TX,Somervell County,48425
9246,2218,11691,0.79086476777,0.189718586947,7028,60.11,TX,Starr County,48427
348,3033,3453,0.100781928758,0.878366637706,2685,77.76,TX,Stephens County,48429
70,549,633,0.110584518167,0.867298578199,479,75.67,TX,Sterling County,48431
135,555,701,0.192582025678,0.791726105563,420,59.91,TX,Stonewall County,48433
313,1075,1415,0.221201413428,0.759717314488,762,53.85,TX,Sutton County,48435
462,1671,2190,0.21095890411,0.76301369863,1209,55.21,TX,Swisher County,48437
288001,345683,662832,0.434500748304,0.521524307819,57682,8.70,TX,Tarrant County,48439
10047,33172,45266,0.221954667963,0.732823752927,23125,51.09,TX,Taylor County,48441
140,287,437,0.320366132723,0.656750572082,147,33.64,TX,Terrell County,48443
424,1295,1763,0.240499149178,0.734543391946,871,49.40,TX,Terry County,48445
84,715,808,0.10396039604,0.884900990099,631,78.09,TX,Throckmorton County,48447
2538,6405,9176,0.276591107236,0.698016564952,3867,42.14,TX,Titus County,48449
9117,27376,38104,0.23926621877,0.718454755406,18259,47.92,TX,Tom Green County,48451
306475,126750,462511,0.662632888731,0.274047536167,179725,38.86,TX,Travis County,48453
1154,4737,5982,0.192912069542,0.791875626881,3583,59.90,TX,Trinity County,48455
1243,6601,7969,0.155979420253,0.82833479734,5358,67.24,TX,Tyler County,48457
2378,13198,15918,0.149390626963,0.829124261842,10820,67.97,TX,Upshur County,48459
284,961,1296,0.219135802469,0.741512345679,677,52.24,TX,Upton County,48461
3863,4828,8936,0.432296329454,0.540286481647,965,10.80,TX,Uvalde County,48463
6920,5856,13476,0.513505491244,0.434550311665,1064,7.90,TX,Val Verde County,48465
2792,18436,21689,0.128728848725,0.850016137212,15644,72.13,TX,Van Zandt County,48467
8843,21253,31032,0.284963908224,0.684873678783,12410,39.99,TX,Victoria County,48469
6085,12878,19683,0.309150027943,0.654270182391,6793,34.51,TX,Walker County,48471
5744,10525,16715,0.343643434041,0.629673945558,4781,28.60,TX,Waller County,48473
780,2541,3413,0.228537943159,0.744506299443,1761,51.60,TX,Ward County,48475
3381,10944,14747,0.229266969553,0.742117040754,7563,51.29,TX,Washington County,48477
42297,12946,56867,0.743788137232,0.227653999683,29351,51.61,TX,Webb County,48479
4238,10149,14707,0.28816209968,0.690079553954,5911,40.19,TX,Wharton County,48481
194,2087,2306,0.0841283607979,0.905030355594,1893,82.09,TX,Wheeler County,48483
8752,27609,37913,0.230844301427,0.728219871812,18857,49.74,TX,Wichita County,48485
807,3166,4101,0.19678127286,0.772006827603,2359,57.52,TX,Wilbarger County,48487
3416,1541,5082,0.67217630854,0.303227075954,1875,36.89,TX,Willacy County,48489
84252,104029,200524,0.420159182941,0.518785781253,19777,9.86,TX,Williamson County,48491
4790,13991,19255,0.248766554142,0.726616463256,9201,47.78,TX,Wilson County,48493
420,1403,1873,0.224239188468,0.749065670048,983,52.48,TX,Winkler County,48495
3412,20655,24661,0.138356108836,0.837557276672,17243,69.92,TX,Wise County,48497
2624,15681,18646,0.140727233723,0.84098466159,13057,70.03,TX,Wood County,48499
426,1797,2299,0.185297955633,0.781644193127,1371,59.63,TX,Yoakum County,48501
873,6587,7658,0.113998433011,0.860146252285,5714,74.61,TX,Young County,48503
2056,1028,3134,0.65603063178,0.32801531589,1028,32.80,TX,Zapata County,48505
2633,692,3390,0.776696165192,0.20412979351,1941,57.26,TX,Zavala County,48507
264,1838,2490,0.106024096386,0.738152610442,1574,63.21,UT,Beaver County,49001
1814,10324,16548,0.109620497945,0.623882040126,8510,51.43,UT,Box Elder County,49003
6705,16643,35879,0.186878118119,0.463864656206,9938,27.70,UT,Cache County,49005
1696,5182,7818,0.216935277565,0.662829368125,3486,44.59,UT,Carbon County,49007
76,327,465,0.163440860215,0.703225806452,251,53.98,UT,Daggett County,49009
22575,46985,104661,0.215696391206,0.448925578773,24410,23.32,UT,Davis County,49011
500,5505,6932,0.0721292556261,0.794143104443,5005,72.20,UT,Duchesne County,49013
379,3402,4263,0.0889045273282,0.79802955665,3023,70.91,UT,Emery County,49015
352,1577,2294,0.153443766347,0.687445510026,1225,53.40,UT,Garfield County,49017
1932,1934,4456,0.433572710952,0.434021543986,2,0.04,UT,Grand County,49019
2104,10025,15354,0.137032695063,0.652924319396,7921,51.59,UT,Iron County,49021
436,2759,4076,0.106967615309,0.676889106968,2323,56.99,UT,Juab County,49023
739,2248,3482,0.212234348076,0.645605973578,1509,43.34,UT,Kane County,49025
431,3860,5234,0.0823461979366,0.737485670615,3429,65.51,UT,Millard County,49027
572,3156,5136,0.111370716511,0.614485981308,2584,50.31,UT,Morgan County,49029
31,537,617,0.0502431118314,0.870340356564,506,82.01,UT,Piute County,49031
104,786,1096,0.0948905109489,0.717153284672,682,62.23,UT,Rich County,49033
154831,117901,361347,0.428482871035,0.326281939521,36930,10.22,UT,Salt Lake County,49035
1997,2635,5385,0.370844939647,0.489322191272,638,11.85,UT,San Juan County,49037
1026,6436,9778,0.104929433422,0.658212313357,5410,55.33,UT,Sanpete County,49039
673,6455,8308,0.0810062590274,0.776961964372,5782,69.60,UT,Sevier County,49041
10251,7160,20133,0.509164059008,0.35563502707,3091,15.35,UT,Summit County,49043
4015,9693,18905,0.212377677863,0.512721502248,5678,30.03,UT,Tooele County,49045
1002,9876,12883,0.0777769153148,0.766591632384,8874,68.88,UT,Uintah County,49047
24579,89755,174942,0.140497993621,0.513055755622,65176,37.26,UT,Utah County,49049
3063,6115,12120,0.252722772277,0.504537953795,3052,25.18,UT,Wasatch County,49051
9583,39566,57494,0.16667826208,0.688176157512,29983,52.15,UT,Washington County,49053
271,959,1410,0.19219858156,0.680141843972,688,48.79,UT,Wayne County,49055
22187,38447,81451,0.272396901204,0.472026126137,16260,19.96,UT,Weber County,49057
6737,8582,15755,0.42761028245,0.544715963186,1845,11.71,VA,Accomack County,51001
33297,19232,56134,0.593169914847,0.342608757616,14065,25.06,VA,Albemarle County,51003
57147,13241,74384,0.768270058077,0.178008711551,43906,59.03,VA,Alexandria city,51510
2165,4873,7306,0.296331782097,0.666986038872,2708,37.07,VA,Alleghany County,51005
2150,4704,7035,0.305614783227,0.668656716418,2554,36.30,VA,Amelia County,51007
4986,9643,15164,0.328805064627,0.635914006858,4657,30.71,VA,Amherst County,51009
2023,5714,7954,0.254337440282,0.718380688962,3691,46.40,VA,Appomattox County,51011
91879,20155,119344,0.769866939268,0.168881552487,71724,60.10,VA,Arlington County,51013
8108,26152,36661,0.221161452224,0.713346608112,18044,49.22,VA,Augusta County,51015
603,1548,2243,0.268836379848,0.690147124387,945,42.13,VA,Bath County,51017
9733,30578,42186,0.230716351396,0.724837623856,20845,49.41,VA,Bedford County,51019
453,2572,3124,0.145006402049,0.823303457106,2119,67.83,VA,Bland County,51021
4492,13369,18641,0.240974196663,0.717182554584,8877,47.62,VA,Botetourt County,51023
1832,4884,6966,0.262991673844,0.701119724376,3052,43.81,VA,Bristol city,51520
4473,3045,7645,0.585088293002,0.398299542184,1428,18.68,VA,Brunswick County,51025
1721,7292,9220,0.186659436009,0.790889370933,5571,60.42,VA,Buchanan County,51027
3128,3969,7284,0.429434376716,0.54489291598,841,11.55,VA,Buckingham County,51029
693,1432,2395,0.289352818372,0.597912317328,739,30.86,VA,Buena Vista city,51530
6597,19442,27218,0.24237636858,0.714306708796,12845,47.19,VA,Campbell County,51031
6425,7143,14189,0.45281556135,0.503418140813,718,5.06,VA,Caroline County,51033
2557,10653,13587,0.188194597777,0.784058291013,8096,59.59,VA,Carroll County,51035
2244,1381,3745,0.599198931909,0.368758344459,863,23.04,VA,Charles City County,51036
2153,3479,5792,0.37171961326,0.600656077348,1326,22.89,VA,Charlotte County,51037
17865,2951,22211,0.80433118725,0.132862095358,14914,67.15,VA,Charlottesville city,51540
52554,53988,111827,0.469958060218,0.482781439187,1434,1.28,VA,Chesapeake city,51550
80993,84938,175288,0.462056729497,0.484562548492,3945,2.25,VA,Chesterfield County,51041
3047,4657,8131,0.374738654532,0.57274627967,1610,19.80,VA,Clarke County,51043
2367,5681,8427,0.280882876468,0.674142636763,3314,39.33,VA,Colonial Heights city,51570
914,1349,2369,0.385816800338,0.56943858168,435,18.36,VA,Covington city,51580
