votes_dem,votes_gop,total_votes,dem_pct,gop_pct,diff_votes,diff_votes_pct,STATE_Abbreviation,NAME,FIPS,STATE,election_ldi.us
167,709,900,0.185555555556,0.787777777778,542,60.22,TX,Reagan County,48383,Texas,-4.139477930595041
262,1382,1678,0.156138259833,0.823599523242,1120,66.75,TX,Real County,48385,Texas,-4.095009576502621
1148,3924,5147,0.223042549058,0.762385855838,2776,53.93,TX,Red River County,48387,Texas,-4.172241172771103
1659,1417,3184,0.521042713568,0.445037688442,242,7.6,TX,Reeves County,48389,Texas,-4.710535001077207
1034,1830,2945,0.351103565365,0.621392190153,796,27.03,TX,Refugio County,48391,Texas,-4.37673154405304
20,524,550,0.0363636363636,0.952727272727,504,91.64,TX,Roberts County,48393,Texas,-3.9493652877089005
2203,4665,7010,0.314265335235,0.66547788873,2462,35.12,TX,Robertson County,48395,Texas,-4.30818856055091
9633,28396,39529,0.24369450277,0.718358673379,18763,47.47,TX,Rockwall County,48397,Texas,-4.231724983372066
452,3241,3765,0.12005312085,0.860823373174,2789,74.08,TX,Runnels County,48399,Texas,-4.050804630895552
3935,14675,18994,0.20717068548,0.772612403917,10740,56.54,TX,Rusk County,48401,Texas,-4.1589164679097745
614,3992,4642,0.132270573029,0.859974149074,3378,72.77,TX,Sabine County,48403,Texas,-4.05179164320579
907,2620,3563,0.254560763402,0.735335391524,1713,48.08,TX,San Augustine County,48405,Texas,-4.208367262653828
2034,8050,10305,0.197379912664,0.781174187288,6016,58.38,TX,San Jacinto County,48407,Texas,-4.147895816714737
7825,13004,21513,0.363733556454,0.604471714777,5179,24.07,TX,San Patricio County,48409,Texas,-4.404339094930213
293,2025,2354,0.124468988955,0.860237892948,1732,73.58,TX,San Saba County,48411,Texas,-4.051485002082924
209,819,1054,0.198292220114,0.777039848197,610,57.87,TX,Schleicher County,48413,Texas,-4.15320233905182
733,4403,5261,0.139327124121,0.836913134385,3670,69.76,TX,Scurry County,48415,Texas,-4.07897368977831
103,1378,1502,0.0685752330226,0.917443408788,1275,84.89,TX,Shackelford County,48417,Texas,-3.9871030745539238
1757,7171,9072,0.193672839506,0.790454144621,5414,59.68,TX,Shelby County,48419,Texas,-4.1360863258878595
96,807,933,0.102893890675,0.864951768489,711,76.21,TX,Sherman County,48421,Texas,-4.046020226380241
22128,58631,83161,0.266086266399,0.705030002044,36503,43.89,TX,Smith County,48423,Texas,-4.2504536147877126
540,3206,3876,0.139318885449,0.827141382869,2666,68.78,TX,Somervell County,48425,Texas,-4.090718333644222
9246,2218,11691,0.79086476777,0.189718586947,7028,60.11,TX,Starr County,48427,Texas,-5.563152119900829
348,3033,3453,0.100781928758,0.878366637706,2685,77.76,TX,Stephens County,48429,Texas,-4.030629883504941
70,549,633,0.110584518167,0.867298578199,479,75.67,TX,Sterling County,48431,Texas,-4.043310674437845
135,555,701,0.192582025678,0.791726105563,420,59.91,TX,Stonewall County,48433,Texas,-4.134478467091903
313,1075,1415,0.221201413428,0.759717314488,762,53.85,TX,Sutton County,48435,Texas,-4.175747563318231
462,1671,2190,0.21095890411,0.76301369863,1209,55.21,TX,Swisher County,48437,Texas,-4.171417988018472
288001,345683,662832,0.434500748304,0.521524307819,57682,8.7,TX,Tarrant County,48439,Texas,-4.551938088080773
10047,33172,45266,0.221954667963,0.732823752927,23125,51.09,TX,Taylor County,48441,Texas,-4.21178874602191
140,287,437,0.320366132723,0.656750572082,147,33.64,TX,Terrell County,48443,Texas,-4.321389673139687
424,1295,1763,0.240499149178,0.734543391946,871,49.4,TX,Terry County,48445,Texas,-4.209444902066756
84,715,808,0.10396039604,0.884900990099,631,78.09,TX,Throckmorton County,48447,Texas,-4.0232182096302385
2538,6405,9176,0.276591107236,0.698016564952,3867,42.14,TX,Titus County,48449,Texas,-4.2604511382815815
9117,27376,38104,0.23926621877,0.718454755406,18259,47.92,TX,Tom Green County,48451,Texas,-4.231591240152218
306475,126750,462511,0.662632888731,0.274047536167,179725,38.86,TX,Travis County,48453,Texas,-5.195392391784213
1154,4737,5982,0.192912069542,0.791875626881,3583,59.9,TX,Trinity County,48455,Texas,-4.134289630068829
1243,6601,7969,0.155979420253,0.82833479734,5358,67.24,TX,Tyler County,48457,Texas,-4.089276555511744
2378,13198,15918,0.149390626963,0.829124261842,10820,67.97,TX,Upshur County,48459,Texas,-4.088323935225495
284,961,1296,0.219135802469,0.741512345679,677,52.24,TX,Upton County,48461,Texas,-4.200002161745084
3863,4828,8936,0.432296329454,0.540286481647,965,10.8,TX,Uvalde County,48463,Texas,-4.516594452335253
6920,5856,13476,0.513505491244,0.434550311665,1064,7.9,TX,Val Verde County,48465,Texas,-4.734382242688856
2792,18436,21689,0.128728848725,0.850016137212,15644,72.13,TX,Van Zandt County,48467,Texas,-4.063438638525833
8843,21253,31032,0.284963908224,0.684873678783,12410,39.99,TX,Victoria County,48469,Texas,-4.279459562064532
6085,12878,19683,0.309150027943,0.654270182391,6793,34.51,TX,Walker County,48471,Texas,-4.325173583717839
5744,10525,16715,0.343643434041,0.629673945558,4781,28.6,TX,Waller County,48473,Texas,-4.363491834106569
780,2541,3413,0.228537943159,0.744506299443,1761,51.6,TX,Ward County,48475,Texas,-4.195972659390092
3381,10944,14747,0.229266969553,0.742117040754,7563,51.29,TX,Washington County,48477,Texas,-4.199187005191819
42297,12946,56867,0.743788137232,0.227653999683,29351,51.61,TX,Webb County,48479,Texas,-5.380867041718897
4238,10149,14707,0.28816209968,0.690079553954,5911,40.19,TX,Wharton County,48481,Texas,-4.27188708625449
194,2087,2306,0.0841283607979,0.905030355594,1893,82.09,TX,Wheeler County,48483,Texas,-4.000725487555057
8752,27609,37913,0.230844301427,0.728219871812,18857,49.74,TX,Wichita County,48485,Texas,-4.218090948468189
807,3166,4101,0.19678127286,0.772006827603,2359,57.52,TX,Wilbarger County,48487,Texas,-4.159700578754272
3416,1541,5082,0.67217630854,0.303227075954,1875,36.89,TX,Willacy County,48489,Texas,-5.0942120223642835
84252,104029,200524,0.420159182941,0.518785781253,19777,9.86,TX,Williamson County,48491,Texas,-4.5572029277096995
4790,13991,19255,0.248766554142,0.726616463256,9201,47.78,TX,Wilson County,48493,Texas,-4.220295195319272
420,1403,1873,0.224239188468,0.749065670048,983,52.48,TX,Winkler County,48495,Texas,-4.189867316144836
3412,20655,24661,0.138356108836,0.837557276672,17243,69.92,TX,Wise County,48497,Texas,-4.078204321368429
2624,15681,18646,0.140727233723,0.84098466159,13057,70.03,TX,Wood County,48499,Texas,-4.074120551278292
426,1797,2299,0.185297955633,0.781644193127,1371,59.63,TX,Yoakum County,48501,Texas,-4.147294331783334
873,6587,7658,0.113998433011,0.860146252285,5714,74.61,TX,Young County,48503,Texas,-4.05159153719991
2056,1028,3134,0.65603063178,0.32801531589,1028,32.8,TX,Zapata County,48505,Texas,-5.015633670704715
2633,692,3390,0.776696165192,0.20412979351,1941,57.26,TX,Zavala County,48507,Texas,-5.489937938561556
264,1838,2490,0.106024096386,0.738152610442,1574,63.21,UT,Beaver County,49001,Utah,-4.204543380345945
1814,10324,16548,0.109620497945,0.623882040126,8510,51.43,UT,Box Elder County,49003,Utah,-4.372732660545449
6705,16643,35879,0.186878118119,0.463864656206,9938,27.7,UT,Cache County,49005,Utah,-4.669101152319801
1696,5182,7818,0.216935277565,0.662829368125,3486,44.59,UT,Carbon County,49007,Utah,-4.312176379033743
76,327,465,0.163440860215,0.703225806452,251,53.98,UT,Daggett County,49009,Utah,-4.253015928492692
22575,46985,104661,0.215696391206,0.448925578773,24410,23.32,UT,Davis County,49011,Utah,-4.701836847616068
500,5505,6932,0.0721292556261,0.794143104443,5005,72.2,UT,Duchesne County,49013,Utah,-4.13143029548206
379,3402,4263,0.0889045273282,0.79802955665,3023,70.91,UT,Emery County,49015,Utah,-4.126548337612852
352,1577,2294,0.153443766347,0.687445510026,1225,53.4,UT,Garfield County,49017,Utah,-4.275711404529643
1932,1934,4456,0.433572710952,0.434021543986,2,0.04,UT,Grand County,49019,Utah,-4.7355997993961845
2104,10025,15354,0.137032695063,0.652924319396,7921,51.59,UT,Iron County,49021,Utah,-4.3272327470155965
436,2759,4076,0.106967615309,0.676889106968,2323,56.99,UT,Juab County,49023,Utah,-4.291186513927901
739,2248,3482,0.212234348076,0.645605973578,1509,43.34,UT,Kane County,49025,Utah,-4.338504603118317
431,3860,5234,0.0823461979366,0.737485670615,3429,65.51,UT,Millard County,49027,Utah,-4.205447314434637
572,3156,5136,0.111370716511,0.614485981308,2584,50.31,UT,Morgan County,49029,Utah,-4.387907857207841
31,537,617,0.0502431118314,0.870340356564,506,82.01,UT,Piute County,49031,Utah,-4.039809623199686
104,786,1096,0.0948905109489,0.717153284672,682,62.23,UT,Rich County,49033,Utah,-4.233404368881242
154831,117901,361347,0.428482871035,0.326281939521,36930,10.22,UT,Salt Lake County,49035,Utah,-5.0209321200252175
1997,2635,5385,0.370844939647,0.489322191272,638,11.85,UT,San Juan County,49037,Utah,-4.615672822418272
1026,6436,9778,0.104929433422,0.658212313357,5410,55.33,UT,Sanpete County,49039,Utah,-4.319166428828719
673,6455,8308,0.0810062590274,0.776961964372,5782,69.6,UT,Sevier County,49041,Utah,-4.153302575518
10251,7160,20133,0.509164059008,0.35563502707,3091,15.35,UT,Summit County,49043,Utah,-4.934788972674754
4015,9693,18905,0.212377677863,0.512721502248,5678,30.03,UT,Tooele County,49045,Utah,-4.568961155635726
1002,9876,12883,0.0777769153148,0.766591632384,8874,68.88,UT,Uintah County,49047,Utah,-4.166739735129283
24579,89755,174942,0.140497993621,0.513055755622,65176,37.26,UT,Utah County,49049,Utah,-4.568309448097338
3063,6115,12120,0.252722772277,0.504537953795,3052,25.18,UT,Wasatch County,49051,Utah,-4.585050905305924
9583,39566,57494,0.16667826208,0.688176157512,29983,52.15,UT,Washington County,49053,Utah,-4.274649124729972
271,959,1410,0.19219858156,0.680141843972,688,48.79,UT,Wayne County,49055,Utah,-4.286392602291373
22187,38447,81451,0.272396901204,0.472026126137,16260,19.96,UT,Weber County,49057,Utah,-4.651659636746417
6737,8582,15755,0.42761028245,0.544715963186,1845,11.71,VA,Accomack County,51001,Virginia,-4.508429482443577
33297,19232,56134,0.593169914847,0.342608757616,14065,25.06,VA,Albemarle County,51003,Virginia,-4.972104825003635
57147,13241,74384,0.768270058077,0.178008711551,43906,59.03,VA,Alexandria city,51510,Virginia,-5.626861482393025
2165,4873,7306,0.296331782097,0.666986038872,2708,37.07,VA,Alleghany County,51005,Virginia,-4.305924858315101
2150,4704,7035,0.305614783227,0.668656716418,2554,36.3,VA,Amelia County,51007,Virginia,-4.303423173773033
4986,9643,15164,0.328805064627,0.635914006858,4657,30.71,VA,Amherst County,51009,Virginia,-4.353630627929529
2023,5714,7954,0.254337440282,0.718380688962,3691,46.4,VA,Appomattox County,51011,Virginia,-4.231694336779402
91879,20155,119344,0.769866939268,0.168881552487,71724,60.1,VA,Arlington County,51013,Virginia,-5.679496376446395
8108,26152,36661,0.221161452224,0.713346608112,18044,49.22,VA,Augusta County,51015,Virginia,-4.23872654410784
603,1548,2243,0.268836379848,0.690147124387,945,42.13,VA,Bath County,51017,Virginia,-4.271789174173649
9733,30578,42186,0.230716351396,0.724837623856,20845,49.41,VA,Bedford County,51019,Virginia,-4.22274631011015
453,2572,3124,0.145006402049,0.823303457106,2119,67.83,VA,Bland County,51021,Virginia,-4.0953691194055395
4492,13369,18641,0.240974196663,0.717182554584,8877,47.62,VA,Botetourt County,51023,Virginia,-4.233363555689237
1832,4884,6966,0.262991673844,0.701119724376,3052,43.81,VA,Bristol city,51520,Virginia,-4.256015309497832
4473,3045,7645,0.585088293002,0.398299542184,1428,18.68,VA,Brunswick County,51025,Virginia,-4.821489632023395
1721,7292,9220,0.186659436009,0.790889370933,5571,60.42,VA,Buchanan County,51027,Virginia,-4.135535874554916
3128,3969,7284,0.429434376716,0.54489291598,841,11.55,VA,Buckingham County,51029,Virginia,-4.508104681867996
693,1432,2395,0.289352818372,0.597912317328,739,30.86,VA,Buena Vista city,51530,Virginia,-4.415249856127173
6597,19442,27218,0.24237636858,0.714306708796,12845,47.19,VA,Campbell County,51031,Virginia,-4.237381538541898
6425,7143,14189,0.45281556135,0.503418140813,718,5.06,VA,Caroline County,51033,Virginia,-4.5872728541560885
2557,10653,13587,0.188194597777,0.784058291013,8096,59.59,VA,Carroll County,51035,Virginia,-4.144210604416863
2244,1381,3745,0.599198931909,0.368758344459,863,23.04,VA,Charles City County,51036,Virginia,-4.898552436345924
2153,3479,5792,0.37171961326,0.600656077348,1326,22.89,VA,Charlotte County,51037,Virginia,-4.41067145271686
17865,2951,22211,0.80433118725,0.132862095358,14914,67.15,VA,Charlottesville city,51540,Virginia,-5.919382259499883
52554,53988,111827,0.469958060218,0.482781439187,1434,1.28,VA,Chesapeake city,51550,Virginia,-4.629129928404042
80993,84938,175288,0.462056729497,0.484562548492,3945,2.25,VA,Chesterfield County,51041,Virginia,-4.625447450732326
3047,4657,8131,0.374738654532,0.57274627967,1610,19.8,VA,Clarke County,51043,Virginia,-4.458251147029293
2367,5681,8427,0.280882876468,0.674142636763,3314,39.33,VA,Colonial Heights city,51570,Virginia,-4.295252257018049
914,1349,2369,0.385816800338,0.56943858168000006,435,18.36,VA,Covington city,51580,Virginia,-4.464043041754229
541,2139,2784,0.194324712644,0.768318965517,1598,57.4,VA,Craig County,51045,Virginia,-4.1644890061753586
7744,13341,22087,0.350613483044,0.604020464527,5597,25.34,VA,Culpeper County,51047,Virginia,-4.405085893757214
2032,2693,4875,0.416820512821,0.55241025641,661,13.56,VA,Cumberland County,51049,Virginia,-4.494402984423953
11051,7306,18862,0.585886968508,0.387339624642,3745,19.85,VA,Danville city,51590,Virginia,-4.8493920815520974
1335,4932,6405,0.208430913349,0.770023419204,3597,56.16,VA,Dickenson County,51051,Virginia,-4.162273043849411
5765,7447,13533,0.42599571418,0.550284489766,1682,12.43,VA,Dinwiddie County,51053,Virginia,-4.49825857416856
1531,792,2367,0.646810308407,0.334600760456,739,31.22,VA,Emporia city,51595,Virginia,-4.995755911503516
2541,2657,5354,0.47459843108,0.496264475159,116,2.17,VA,Essex County,51057,Virginia,-4.60158497212314
354485,157837,542858,0.652997653162,0.290751909339,196648,36.22,VA,Fairfax County,51059,Virginia,-5.1362236144639555
7363,3695,11854,0.621140543277,0.311709127721,3668,30.94,VA,Fairfax city,51600,Virginia,-5.06662350276734
5810,1323,7667,0.757793139429,0.172557714882,4487,58.52,VA,Falls Church city,51610,Virginia,-5.657962213246856
12960,22110,37124,0.349100312466,0.595571597888,9150,24.65,VA,Fauquier County,51061,Virginia,-4.419172359667198
2300,5289,7972,0.288509784245,0.663447064727,2989,37.49,VA,Floyd County,51063,Virginia,-4.311244904069156
5751,7018,13492,0.42625259413,0.520160094871,1267,9.39,VA,Fluvanna County,51065,Virginia,-4.554557333841587
7254,18560,26805,0.27062115277,0.692408132811,11306,42.18,VA,Franklin County,51067,Virginia,-4.268518403724648
2516,1421,4040,0.622772277228,0.351732673267,1095,27.1,VA,Franklin city,51620,Virginia,-4.945822536662164
11920,26069,40133,0.297012433658,0.649565195724,14149,35.26,VA,Frederick County,51069,Virginia,-4.332390763384246
6690,3731,11135,0.600808262236,0.335069600359,2959,26.57,VA,Fredericksburg city,51630,Virginia,-4.994355700274129
680,1603,2363,0.287769784173,0.678374947101,923,39.06,VA,Galax city,51640,Virginia,-4.288993818380705
1949,5930,8196,0.237798926306,0.723523670083,3981,48.57,VA,Giles County,51071,Virginia,-4.224560711170114
5399,13087,19524,0.276531448474,0.670303216554,7688,39.38,VA,Gloucester County,51073,Virginia,-4.300963800754674
4884,8374,13930,0.350610193826,0.601148600144,3490,25.05,VA,Goochland County,51075,Virginia,-4.409851813997196
1407,5593,7258,0.193855056489,0.770597960871,4186,57.67,VA,Grayson County,51077,Virginia,-4.1615271867542605
2923,5943,9503,0.307587077765,0.625381458487,3020,31.78,VA,Greene County,51079,Virginia,-4.370332175647465
2558,1737,4363,0.586293834518,0.398120559248,821,18.82,VA,Greensville County,51081,Virginia,-4.8219391006862065
6890,9698,16946,0.406585624926,0.572288445651,2808,16.57,VA,Halifax County,51083,Virginia,-4.459050832896061
41030,17802,61489,0.667273821334,0.28951519784,23228,37.78,VA,Hampton city,51650,Virginia,-5.14048618029349
19360,39592,62313,0.310689583233,0.635373036124,20232,32.47,VA,Hanover County,51085,Virginia,-4.354481687915767
10100,6232,17693,0.570847227717,0.35222969536,3868,21.86,VA,Harrisonburg city,51660,Virginia,-4.94441046636484
93615,59674,161966,0.577991677266,0.368435350629,33941,20.96,VA,Henrico County,51087,Virginia,-4.899428715817168
8199,15207,24029,0.341212701319,0.632860293812,7008,29.16,VA,Henry County,51089,Virginia,-4.358444279878364
371,958,1391,0.266714593817,0.688713156003,587,42.2,VA,Highland County,51091,Virginia,-4.273869107755542
4722,3885,8968,0.526538804639,0.433206958073,837,9.33,VA,Hopewell city,51670,Virginia,-4.737478395753731
7673,11971,20481,0.374639910161,0.58449294468,4298,20.99,VA,Isle of Wight County,51093,Virginia,-4.437949262638905
19091,21284,42737,0.446708940731,0.498022790556,2193,5.13,VA,James City County,51095,Virginia,-4.5980481326390965
1451,2059,3615,0.401383125864,0.569571230982,608,16.82,VA,King and Queen County,51097,Virginia,-4.463810121368249
4002,7338,11967,0.334419654049,0.613186262221,3336,27.88,VA,King George County,51099,Virginia,-4.390025229461605
2752,5963,9088,0.302816901408,0.656139964789,3211,35.33,VA,King William County,51101,Virginia,-4.322319845640559
2862,3520,6599,0.433702076072,0.53341415366,658,9.97,VA,Lancaster County,51103,Virginia,-4.5293958265937535
1627,7542,9353,0.173954880787,0.806372286967,5915,63.24,VA,Lee County,51105,Virginia,-4.116148442419076
1514,766,2448,0.618464052288,0.312908496732,748,30.56,VA,Lexington city,51678,Virginia,-5.062783167694849
99909,69633,180265,0.554234044324,0.386281308074,30276,16.8,VA,Loudoun County,51107,Virginia,-4.852128091355957
6208,10507,17507,0.354601016736,0.600159936026,4299,24.56,VA,Louisa County,51109,Virginia,-4.411497793046613
2226,3206,5577,0.399139322216,0.574861036399,980,17.57,VA,Lunenburg County,51111,Virginia,-4.454565637024062
14787,17979,35349,0.41831452092,0.508614105067,3192,9.03,VA,Lynchburg city,51680,Virginia,-4.577004387057551
2202,4418,6934,0.317565618691,0.637150274012,2216,31.96,VA,Madison County,51113,Virginia,-4.351688436068225
8395,5934,15210,0.551939513478,0.390138067061,2461,16.18,VA,Manassas city,51683,Virginia,-4.84219327820608
3218,1732,5214,0.61718450326,0.332182585347,1486,28.5,VA,Manassas Park city,51685,Virginia,-5.003009199174635
3531,2149,5873,0.601225949259,0.365911799762,1382,23.53,VA,Martinsville city,51690,Virginia,-4.906301652682113
1563,3515,5292,0.295351473923,0.664210128496,1952,36.89,VA,Mathews County,51115,Virginia,-4.310095414792984
6571,8283,15177,0.432957765039,0.545760031627,1712,11.28,VA,Mecklenburg County,51117,Virginia,-4.506514596164561
2107,3668,5994,0.351518184852,0.611945278612,1561,26.04,VA,Middlesex County,51119,Virginia,-4.392051108303304
20015,19455,42695,0.46879025647,0.455673966507,560,1.31,VA,Montgomery County,51121,Virginia,-4.686916404725351
3677,4150,8247,0.445859100279,0.503213289681,473,5.74,VA,Nelson County,51125,Virginia,-4.587679857411943
3545,8117,12163,0.291457699581,0.667351804653,4572,37.59,VA,New Kent County,51127,Virginia,-4.305376622661085
40997,23650,68432,0.599091068506,0.345598550386,17347,25.35,VA,Newport News city,51700,Virginia,-4.963416130349127
51429,19875,75172,0.684151013675,0.264393657213,31554,41.98,VA,Norfolk city,51710,Virginia,-5.231254854456312
3255,2686,6134,0.530648842517,0.437887186175,569,9.28,VA,Northampton County,51131,Virginia,-4.726732661395103
2830,5089,8176,0.346135029354,0.622431506849,2259,27.63,VA,Northumberland County,51133,Virginia,-4.375060379658299
383,1021,1456,0.263049450549,0.701236263736,638,43.82,VA,Norton city,51720,Virginia,-4.255849104395481
2829,3712,6717,0.421170165252,0.552627661158,883,13.15,VA,Nottoway County,51135,Virginia,-4.4940095051643745
5955,10511,17157,0.347088651862,0.612636241767,4556,26.55,VA,Orange County,51137,Virginia,-4.390922619563552
2514,7824,10663,0.235768545437,0.733752227328,5310,49.8,VA,Page County,51139,Virginia,-4.210522566106862
1768,6454,8489,0.208269525268,0.760278006832,4686,55.2,VA,Patrick County,51141,Virginia,-4.175009807929689
12005,1448,13717,0.875191368375,0.105562440767,10557,76.96,VA,Petersburg city,51730,Virginia,-6.149391339335237
9195,21742,31687,0.290182093603,0.686148893868,12547,39.6,VA,Pittsylvania County,51143,Virginia,-4.277599322155755
1599,5089,7114,0.224768062974,0.715350014057,3490,49.06,VA,Poquoson city,51735,Virginia,-4.2359220197224134
28462,12773,43000,0.661906976744,0.297046511628,15689,36.49,VA,Portsmouth city,51740,Virginia,-5.114805241435749
4057,11875,16794,0.241574371799,0.707097773014,7818,46.55,VA,Powhatan County,51145,Virginia,-4.247525023644049
4590,4099,9113,0.503676067157,0.449796993306,491,5.39,VA,Prince Edward County,51147,Virginia,-4.69989761779552
6419,9157,16140,0.39770755886,0.567348203222,2738,16.96,VA,Prince George County,51149,Virginia,-4.4677207425190115
83093,54065,144854,0.573632761263,0.373237880901,29028,20.04,VA,Prince William County,51153,Virginia,-4.886478006013003
4170,10314,15112,0.275939650609,0.682503970355,6144,40.66,VA,Pulaski County,51155,Virginia,-4.282925628373119
2923,2637,6032,0.484582228117,0.437168435013,286,4.74,VA,Radford city,51750,Virginia,-4.7283754171382455
1741,2532,4444,0.391764176418,0.569756975698,791,17.8,VA,Rappahannock County,51157,Virginia,-4.463484061297838
1347,2213,3651,0.368940016434,0.606135305396,866,23.72,VA,Richmond County,51159,Virginia,-4.401590735407368
74640,14254,94724,0.78797348085,0.150479287192,60386,63.75,VA,Richmond city,51760,Virginia,-5.794868524698989
16787,30857,50149,0.334742467447,0.615306386967,14070,28.06,VA,Roanoke County,51161,Virginia,-4.386573638844047
23403,16045,41728,0.560846434049,0.384513995399,7358,17.63,VA,Roanoke city,51770,Virginia,-4.856713785544917
3506,6671,10685,0.32812353767,0.624333177351,3165,29.62,VA,Rockbridge County,51163,Virginia,-4.372009808847556
9361,25269,36536,0.256213050142,0.691619224874,15908,43.54,VA,Rockingham County,51165,Virginia,-4.269658421684642
2328,9516,12195,0.190897908979,0.780319803198,7188,58.94,VA,Russell County,51167,Virginia,-4.148990133030353
4212,7225,12129,0.347266881029,0.595679775744,3013,24.84,VA,Salem city,51775,Virginia,-4.418990739131529
1579,8242,10055,0.157036300348,0.819691695674,6663,66.27,VA,Scott County,51169,Virginia,-4.099765684110879
5269,14078,20335,0.259109909024,0.692303909516,8809,43.32,VA,Shenandoah County,51171,Virginia,-4.268668937975829
2661,9747,12825,0.207485380117,0.76,7086,55.25,VA,Smyth County,51173,Virginia,-4.1753755395049
3595,5035,8872,0.405207394049,0.567515779982,1440,16.23,VA,Southampton County,51175,Virginia,-4.467425417680619
24204,34619,62083,0.389865180484,0.557624470467,10415,16.78,VA,Spotsylvania County,51177,Virginia,-4.485008228959357
27879,33840,65350,0.426610558531,0.517827084927,5961,9.12,VA,Stafford County,51179,Virginia,-4.559052599135955
5329,5129,11144,0.478194544149,0.460247666906,200,1.79,VA,Staunton city,51790,Virginia,-4.676929221873422
23012,17206,41929,0.548832550264,0.410360371104,5806,13.85,VA,Suffolk city,51800,Virginia,-4.791658245228519
2069,1785,3976,0.5203722334,0.448943661972,284,7.14,VA,Surry County,51181,Virginia,-4.701796567365489
2874,2055,5036,0.570691024623,0.408061953932,819,16.26,VA,Sussex County,51183,Virginia,-4.797274962036288
2895,15160,18495,0.156528791565,0.819680994863,12265,66.32,VA,Tazewell County,51185,Virginia,-4.099778738873913
76744,84389,171876,0.44650794759,0.490987688799,7645,4.45,VA,Virginia Beach city,51810,Virginia,-4.612274919034232
5165,11762,17791,0.290315327975,0.661120791411,6597,37.08,VA,Warren County,51187,Virginia,-4.3147574092186005
5548,19309,25715,0.215749562512,0.750884697647,13761,53.51,VA,Washington County,51191,Virginia,-4.18744186457
3762,4798,9114,0.412771560237,0.526442835199,1036,11.37,VA,Waynesboro city,51820,Virginia,-4.542551222226559
3723,4331,8291,0.449041128935,0.522373658184,608,7.33,VA,Westmoreland County,51193,Virginia,-4.550310820703913
5199,1921,7534,0.690071675073,0.254977435625,3278,43.51,VA,Williamsburg city,51830,Virginia,-5.2675189192872205
5161,4786,10574,0.488083979573,0.452619633062,375,3.55,VA,Winchester city,51840,Virginia,-4.693641862130721
2687,11983,14991,0.17924087786,0.799346274431,9296,62.01,VA,Wise County,51195,Virginia,-4.124899736133345
2765,10044,13250,0.208679245283,0.758037735849,7279,54.94,VA,Wythe County,51197,Virginia,-4.177960804940107
12989,18823,34062,0.381334037931,0.552609946568,5834,17.13,VA,York County,51199,Virginia,-4.494041560877784
11217,5297,17592,0.637619372442,0.301102773988,5920,33.65,VT,Addison County,50001,Vermont,-5.101242324493796
9539,5925,16345,0.583603548486,0.362496176201,3614,22.11,VT,Bennington County,50003,Vermont,-4.915680046957217
6445,5533,12966,0.49706925806,0.426731451489,912,7.03,VT,Caledonia County,50005,Vermont,-4.752539076638819
54463,18298,77263,0.704904029095,0.236827459457,36165,46.81,VT,Chittenden County,50007,Vermont,-5.341362115953567
1019,1506,2706,0.376570583888,0.556541019956,487,18,VT,Essex County,50009,Vermont,-4.486953094173413
9351,8752,19373,0.482682083312,0.451762762608,599,3.09,VT,Franklin County,50011,Vermont,-4.695536792227776
2094,1487,3778,0.554261514029,0.393594494442,607,16.07,VT,Grand Isle County,50013,Vermont,-4.833372795403178
7241,3570,11641,0.622025599175,0.306674684305,3671,31.54,VT,Lamoille County,50015,Vermont,-5.082906447279235
7522,4997,13464,0.558674985146,0.371137849079,2525,18.75,VT,Orange County,50017,Vermont,-4.892120418329646
5181,5158,10988,0.471514379323,0.469421186749,23,0.21,VT,Orleans County,50019,Vermont,-4.6571935545773995
13629,12471,27660,0.49273318872,0.450867678959,1158,4.19,VT,Rutland County,50021,Vermont,-4.697520071100666
18594,7993,28654,0.6489146367,0.278948837859,10601,37,VT,Washington County,50023,Vermont,-5.177665584628964
14340,5462,21151,0.677982128505,0.258238381164,8878,41.97,VT,Windham County,50025,Vermont,-5.254810856450107
17544,8604,27832,0.630353549871,0.309140557632,8940,32.12,VT,Windsor County,50027,Vermont,-5.07489792024569
1118,2740,4081,0.273952462632,0.67140406763,1622,39.75,WA,Adams County,53001,Washington,-4.299322829827548
3118,5712,9684,0.321974390748,0.589838909542,2594,26.79,WA,Asotin County,53003,Washington,-4.42884450784084
25173,45594,76907,0.327317409339,0.592845904794,20421,26.55,WA,Benton County,53005,Washington,-4.423759464564665
10770,15070,27415,0.392850629218,0.549699069852,4300,15.68,WA,Chelan County,53007,Washington,-4.4993229900212395
15154,15685,32985,0.459420948916,0.475519175383,531,1.61,WA,Clallam County,53009,Washington,-4.644286764834806
90697,90590,195784,0.463250316676,0.46270379602,107,0.05,WA,Clark County,53011,Washington,-4.671606872842868
523,1491,2171,0.240902809765,0.686780285583,968,44.59,WA,Columbia County,53013,Washington,-4.276679548916229
17842,24066,45485,0.392261185006,0.529097504672,6224,13.68,WA,Cowlitz County,53015,Washington,-4.537521239060948
3600,7208,11467,0.313944362082,0.628586378303,3608,31.46,WA,Douglas County,53017,Washington,-4.3652205185532
1091,2178,3560,0.306460674157,0.611797752809,1087,30.53,WA,Ferry County,53019,Washington,-4.392292214156292
7839,11358,20584,0.380829770696,0.551787796347,3519,17.1,WA,Franklin County,53021,Washington,-4.495530427326757
276,841,1232,0.224025974026,0.68262987013,565,45.86,WA,Garfield County,53023,Washington,-4.282741177923467
